"name","mean.wt","mean.upf3","P.value","q.value","ratio.upf3.to.wt","comment"
"YDR315C",9.30702684869029,19.5566752077549,NA,NA,2.1012806265308,"significant by 2 fold difference"
"YLR284C",9.01664345121194,18.9333833930074,NA,NA,2.09982611550006,"significant by 2 fold difference"
"YMR155W",6.04796126819652,12.6837200535073,"<0.000001","0.000036",2.09718936531641,"significant by q value and 1.5 fold difference"
"YMR137C",5.02410273179591,10.5263285211564,NA,NA,2.09516586007262,"significant by 2 fold difference"
"YDR085C",6.84578380022205,14.3288539029694,NA,NA,2.09309179505561,"significant by 2 fold difference"
"YER084W",3.44104911186208,7.20089492942063,NA,NA,2.09264520654399,"significant by 2 fold difference"
"YLL013C",8.37076770424082,17.483599756064,NA,NA,2.08864949713112,"significant by 2 fold difference"
"YER116C",8.08372215270162,16.8720948018319,"<0.000001","0.000036",2.08716906433915,"significant by q value and 1.5 fold difference"
"YDR072C",7.18538750076195,14.976373230656,NA,NA,2.08428191646837,"significant by 2 fold difference"
"YPR168W",8.30766116680314,17.3095805973428,"0.000001","0.000043",2.08356843758996,"significant by q value and 1.5 fold difference"
"YPL041C",5.1715804277692,10.7739907183319,NA,NA,2.08330719570368,"significant by 2 fold difference"
"YMR135C",8.08473406584542,16.8420740798379,"0.000001","0.000048",2.08319456678093,"significant by q value and 1.5 fold difference"
"YLR127C",7.67380402137796,15.9793915611973,NA,NA,2.08232990009666,"significant by 2 fold difference"
"YIR001C",10.217701788081,21.2657432050117,NA,NA,2.08126481336716,"significant by 2 fold difference"
"YEL029C",6.25529494047967,13.0187471890605,NA,NA,2.08123634663695,"significant by 2 fold difference"
"YJR036C",5.41504870035125,11.2639106988315,NA,NA,2.08011253861869,"significant by 2 fold difference"
"YPR030W",5.90316126118737,12.2771859338985,NA,NA,2.07976461944545,"significant by 2 fold difference"
"YDL080C",5.16231314013326,10.7164503177163,NA,NA,2.07590086591293,"significant by 2 fold difference"
"YHL025W",7.18824150670425,14.9057505529341,"<0.000001","0.00004",2.07362962680538,"significant by q value and 1.5 fold difference"
"YKL149C",6.48318423263881,13.3925199691336,"0.000001","0.000048",2.06573182074799,"significant by q value and 1.5 fold difference"
"YKL197C",8.73200842565373,18.0270736996595,NA,NA,2.06448194056912,"significant by 2 fold difference"
"YML121W",5.59025920922005,11.5008111948532,"<0.000001","0.00002",2.05729479876082,"significant by q value and 1.5 fold difference"
"YDR484W",6.05999941437826,12.4493979189099,"0.000001","0.000045",2.0543562907567,"significant by q value and 1.5 fold difference"
"YDL106C",6.79045038594727,13.9440426769847,NA,NA,2.05347832388875,"significant by 2 fold difference"
"YDR371W",7.03752461796829,14.447244215687,NA,NA,2.05288720110479,"significant by 2 fold difference"
"YEL006W",5.22530388504847,10.7233410962565,"0.000001","0.000048",2.05219473013616,"significant by q value and 1.5 fold difference"
"YKL162C",4.61729534316592,9.46964135208956,NA,NA,2.05090656938496,"significant by 2 fold difference"
"YBR056W-A",11.0254777388867,22.6030887612047,"0.000001","0.000045",2.05007794641714,"significant by q value and 1.5 fold difference"
"YIL009W",7.08766182996608,14.5225206447618,NA,NA,2.04898611039281,"significant by 2 fold difference"
"YJR052W",5.29142180193045,10.8384114912649,NA,NA,2.04829852863189,"significant by 2 fold difference"
"YJL203W",5.75045142484046,11.7736849248888,NA,NA,2.04743663671856,"significant by 2 fold difference"
"YGL254W",7.71007306214381,15.7679266531122,NA,NA,2.04510729353944,"significant by 2 fold difference"
"YPR169W",8.42000525927347,17.1861302468827,"0.000002","0.000072",2.04110683042087,"significant by q value and 1.5 fold difference"
"YDR540C",10.086662565956,20.5833731137326,NA,NA,2.04065249324435,"significant by 2 fold difference"
"YER115C",8.68923914344953,17.7268613697633,NA,NA,2.04009362351673,"significant by 2 fold difference"
"YLR166C",9.17753150323443,18.6995091935978,"<0.000001","0.000037",2.03753146333603,"significant by q value and 1.5 fold difference"
"YDR079C-A",10.9950514142786,22.4002754677752,"0.000003","0.000109",2.03730520429266,"significant by q value and 1.5 fold difference"
"YOR010C",12.0996693525345,24.6406383003039,NA,NA,2.03647203757203,"significant by 2 fold difference"
"YLR315W",4.52924439046613,9.21952233938518,NA,NA,2.03555417737932,"significant by 2 fold difference"
"YPR196W",6.5158358182623,13.2577508288234,NA,NA,2.03469688288725,"significant by 2 fold difference"
"YLR404W",7.28699474446632,14.8094731996498,NA,NA,2.0323156141832,"significant by 2 fold difference"
"YMR093W",5.10897517601914,10.3744482673815,NA,NA,2.03063195845575,"significant by 2 fold difference"
"YJR010C-A",9.69113947722781,19.6790972324371,NA,NA,2.0306277996183,"significant by 2 fold difference"
"YOL069W",8.80561449039848,17.8524540594441,NA,NA,2.02739446280668,"significant by 2 fold difference"
"YOR347C",9.57952593486599,19.3927381782698,NA,NA,2.02439435000507,"significant by 2 fold difference"
"YKL198C",7.23806158103913,14.5844447441969,NA,NA,2.0149655513297,"significant by 2 fold difference"
"YLR126C",7.84373389963704,15.7976693270496,NA,NA,2.01404962600537,"significant by 2 fold difference"
"YHR184W",4.49061125021804,9.04178919271491,NA,NA,2.01348740492197,"significant by 2 fold difference"
"YGR212W",6.32170818946195,12.7156482493325,NA,NA,2.01142600516249,"significant by 2 fold difference"
"YKL098W",8.42948696097776,16.9309877207571,"0.000006","0.000193",2.00854308205647,"significant by q value and 1.5 fold difference"
"YOR180C",6.87605550798321,13.8093799869403,"0.000002","0.000069",2.00832875344118,"significant by q value and 1.5 fold difference"
"YPR026W",5.95437310901957,11.9460657089588,NA,NA,2.00626757682738,"significant by 2 fold difference"
"YDL030W",4.700124514635,9.424154320166,"0.000002","0.000087",2.00508609736222,"significant by q value and 1.5 fold difference"
"YNL046W",7.70183945926336,15.4267065584922,NA,NA,2.00298988833607,"significant by 2 fold difference"
"YHR216W",17.4348440940512,34.8910458023024,NA,NA,2.00122499599565,"significant by 2 fold difference"
"YKL184W",10.4617917662203,20.8392188900478,"0.000005","0.000168",1.99193592796741,"significant by q value and 1.5 fold difference"
"YCR019W",6.54919664244036,13.0304020400833,"0.000002","0.000062",1.98961838397754,"significant by q value and 1.5 fold difference"
"YKR097W",6.12163168351965,12.1467588245166,"0.000006","0.00019",1.98423548695644,"significant by q value and 1.5 fold difference"
"YER142C",7.51936780872019,14.9124087201319,"0.000004","0.000147",1.9831997981051,"significant by q value and 1.5 fold difference"
"YJL112W",5.38058767551596,10.6437047556357,"0.000005","0.000168",1.97816770165631,"significant by q value and 1.5 fold difference"
"YBR077C",5.74092076497559,11.3496902242006,"0.000006","0.000203",1.97698081698727,"significant by q value and 1.5 fold difference"
"YBR291C",5.88579150906265,11.6169510810492,"0.00001","0.000293",1.97372792820847,"significant by q value and 1.5 fold difference"
"YIL077C",5.35175529697896,10.5601922384228,"0.00001","0.00029",1.97322030855633,"significant by q value and 1.5 fold difference"
"YNR029C",7.78587822535017,15.3436043149229,"0.000007","0.000211",1.97069667297973,"significant by q value and 1.5 fold difference"
"YBR253W",6.90094542481889,13.5884183044186,"0.000004","0.00014",1.96906618846,"significant by q value and 1.5 fold difference"
"YDL231C",7.17630048188525,14.12075422018,"0.000012","0.000326",1.96769272075832,"significant by q value and 1.5 fold difference"
"YOL159C-A",9.84244810325936,19.2714228071317,"0.000008","0.000237",1.95799079710158,"significant by q value and 1.5 fold difference"
"YCR007C",8.56215521399675,16.7287716327959,"0.000007","0.000224",1.95380382797184,"significant by q value and 1.5 fold difference"
"YDR004W",5.11150336636948,9.97239567117843,"0.000004","0.000144",1.95097116374619,"significant by q value and 1.5 fold difference"
"YGR251W",6.91055134825429,13.4641260365239,"0.000004","0.000147",1.94834324470003,"significant by q value and 1.5 fold difference"
"YKL163W",7.90942822176178,15.4004263741008,"0.000009","0.000252",1.94709730492635,"significant by q value and 1.5 fold difference"
"YGR179C",4.61230840836786,8.97772528034558,"0.000007","0.000215",1.94647115619107,"significant by q value and 1.5 fold difference"
"YGR077C",6.09752450408956,11.8666017844813,"0.000015","0.000393",1.94613433312527,"significant by q value and 1.5 fold difference"
"YPR178W",5.32387260560617,10.3306444332371,"0.000008","0.000237",1.9404379478124,"significant by q value and 1.5 fold difference"
"YPR057W",5.85297654528474,11.3326918556444,"0.000027","0.000626",1.93622710905517,"significant by q value and 1.5 fold difference"
"YDR103W",5.41050940292453,10.466922593146,"0.000019","0.000467",1.93455399735344,"significant by q value and 1.5 fold difference"
"YNL012W",7.46541426944864,14.4384978062947,"0.000015","0.000387",1.93405178670159,"significant by q value and 1.5 fold difference"
"YCR028C",7.37977377153753,14.2518732773539,"0.000008","0.000243",1.93120734030098,"significant by q value and 1.5 fold difference"
"YIR009W",4.90948280557484,9.47859980442012,"0.000009","0.000271",1.93067175908162,"significant by q value and 1.5 fold difference"
"YBR233W-A",8.26701366247722,15.8459429908146,"0.000031","0.000721",1.91676748554766,"significant by q value and 1.5 fold difference"
"YGR202C",5.8462023330848,11.1690484016353,"0.000006","0.00019",1.91047927616659,"significant by q value and 1.5 fold difference"
"YBR227C",7.97667388991042,15.2228635692559,"0.000025","0.000589",1.90842245519289,"significant by q value and 1.5 fold difference"
"YPL167C",5.84339149376361,11.1515501142719,"0.000009","0.000261",1.90840372858355,"significant by q value and 1.5 fold difference"
"YER130C",5.53952927965281,10.5562074334034,"0.000013","0.000349",1.90561452074589,"significant by q value and 1.5 fold difference"
"YGR270W",7.76021280403061,14.7667099223975,"0.000025","0.000589",1.9028743534878,"significant by q value and 1.5 fold difference"
"YNL245C",7.96419102656291,15.1500510840793,"0.000016","0.000411",1.90227118279175,"significant by q value and 1.5 fold difference"
"YDR472W",7.57548681281405,14.4078952034933,"0.000021","0.000532",1.9019101424772,"significant by q value and 1.5 fold difference"
"YGL096W",7.22184102037909,13.7282199837036,"0.000008","0.000234",1.90093079381897,"significant by q value and 1.5 fold difference"
"YER093C-A",5.92419612018706,11.2234100627933,"0.000042","0.000911",1.89450346259619,"significant by q value and 1.5 fold difference"
"YPR147C",9.68542243823969,18.3290063172369,"0.000022","0.000543",1.89243230577851,"significant by q value and 1.5 fold difference"
"YKR044W",8.67784570883739,16.417149590363,"0.000018","0.000453",1.89184621865817,"significant by q value and 1.5 fold difference"
"YLL018C-A",7.66223918936311,14.4906650354998,"0.000022","0.000543",1.89117889397346,"significant by q value and 1.5 fold difference"
"YDR137W",7.5378799164026,14.248619215958,"0.000032","0.000744",1.89026879891688,"significant by q value and 1.5 fold difference"
"YBR201C-A",5.93972961434068,11.2248096334042,"0.000014","0.000373",1.8897846134786,"significant by q value and 1.5 fold difference"
"YGL211W",5.45892354806972,10.2886882132302,"0.000017","0.00044",1.88474671290612,"significant by q value and 1.5 fold difference"
"YOR273C",6.97232644413321,13.1315409704453,"0.000024","0.000581",1.88338011360537,"significant by q value and 1.5 fold difference"
"YIL120W",7.29034805174414,13.6729128284397,"0.000072","0.001451",1.87548149023812,"significant by q value and 1.5 fold difference"
"YHR215W",6.48487388044976,12.1421254474044,"0.000038","0.000852",1.87237649817829,"significant by q value and 1.5 fold difference"
"YNL152W",5.31320338060357,9.90970358452918,"0.000038","0.000852",1.86510902645015,"significant by q value and 1.5 fold difference"
"YJR033C",6.84486636181246,12.7636107078858,"0.00001","0.000291",1.86469830573962,"significant by q value and 1.5 fold difference"
"YJR003C",5.18401505603942,9.61585323555859,"0.000035","0.000789",1.85490457331061,"significant by q value and 1.5 fold difference"
"YBR264C",9.13809786272911,16.8898715379881,"0.000018","0.000453",1.84829182086959,"significant by q value and 1.5 fold difference"
"YDR265W",7.24832328747769,13.3925005151321,"0.000079","0.00155",1.84766876199758,"significant by q value and 1.5 fold difference"
"YML099C",9.19729400069469,16.9484588671237,"0.000017","0.000444",1.84276580327252,"significant by q value and 1.5 fold difference"
"YJL127C-B",10.845205151666,19.980141782678,"0.000072","0.001451",1.84230187472376,"significant by q value and 1.5 fold difference"
"YLR211C",9.29758727359152,17.074681583371,"0.000069","0.001439",1.83646370622078,"significant by q value and 1.5 fold difference"
"YLR245C",10.567403993732,19.4057109154124,"0.000041","0.000904",1.83637447067632,"significant by q value and 1.5 fold difference"
"YLR298C",5.18866043157514,9.50030245024016,"0.00007","0.001439",1.83097402027446,"significant by q value and 1.5 fold difference"
"YBL005W",6.70517592979702,12.2537742635427,"0.000029","0.000681",1.8275097315625,"significant by q value and 1.5 fold difference"
"YPR114W",9.27441872107602,16.9210082289984,"0.000065","0.001386",1.82448180720432,"significant by q value and 1.5 fold difference"
"YPR034W",7.32415717919207,13.3458434001877,"0.000069","0.001439",1.82216780356697,"significant by q value and 1.5 fold difference"
"YDR249C",4.35591398443316,7.93670859662444,"0.000121","0.002167",1.82205356326779,"significant by q value and 1.5 fold difference"
"YKL138C-A",12.5723419367211,22.8967631481175,"0.000073","0.001453",1.82120111458638,"significant by q value and 1.5 fold difference"
"YGR262C",9.30127677201724,16.9002291893795,"0.000093","0.001809",1.81697949686043,"significant by q value and 1.5 fold difference"
"YAL011W",4.54038587071607,8.19155145726848,"0.000113","0.002088",1.80415314700479,"significant by q value and 1.5 fold difference"
"YOL101C",5.64144333729846,10.1778834604033,"0.000116","0.002106",1.80412757017555,"significant by q value and 1.5 fold difference"
"YER161C",5.56347317468748,10.0351010175726,"0.000159","0.002817",1.80374753368633,"significant by q value and 1.5 fold difference"
"YHL021C",7.90914063539605,14.2607003403416,"0.000047","0.00101",1.80306571822989,"significant by q value and 1.5 fold difference"
"YLR392C",5.88365221573552,10.5821888348558,"0.000074","0.001479",1.79857483869531,"significant by q value and 1.5 fold difference"
"YDR313C",6.15024352574403,11.0523963417604,"0.000038","0.000857",1.79706645688039,"significant by q value and 1.5 fold difference"
"YFR038W",6.50849428759132,11.6923772062554,"0.0001","0.001916",1.79647959875256,"significant by q value and 1.5 fold difference"
"YOR227W",10.5250420441632,18.8702909089411,"0.000163","0.002862",1.79289458700128,"significant by q value and 1.5 fold difference"
"YKL087C",4.68738667523081,8.39392632529858,"0.000202","0.003305",1.79074757575558,"significant by q value and 1.5 fold difference"
"YLR242C",7.8236529444572,14.0034600463142,"0.000077","0.001513",1.78988768363443,"significant by q value and 1.5 fold difference"
"YMR294W",7.97002185121679,14.2500361571966,"0.000108","0.002031",1.78795446527177,"significant by q value and 1.5 fold difference"
"YMR189W",6.9167458012651,12.3584489248822,"0.000117","0.00211",1.78674325759113,"significant by q value and 1.5 fold difference"
"YPL229W",3.30201490145294,5.89603250515577,"0.000116","0.002106",1.78558628023193,"significant by q value and 1.5 fold difference"
"YNL214W",5.89298549764524,10.4945200861269,"0.000069","0.001439",1.78084946761202,"significant by q value and 1.5 fold difference"
"YGL134W",4.48521439252186,7.9689079790789,"0.000181","0.003107",1.77670614639188,"significant by q value and 1.5 fold difference"
"YHR171W",4.05884775366801,7.20822642802623,"0.000068","0.001439",1.77592924531651,"significant by q value and 1.5 fold difference"
"YHL044W",8.16337856071384,14.4624668632276,"0.000105","0.002001",1.77162761173763,"significant by q value and 1.5 fold difference"
"YGR068C",5.32433196451342,9.42826612134158,"0.000071","0.001447",1.77078855792254,"significant by q value and 1.5 fold difference"
"YPL024W",6.31659265907048,11.1834187432862,"0.000093","0.001809",1.77048281358258,"significant by q value and 1.5 fold difference"
"YHR139C",12.2471638225656,21.6167085080549,"0.000099","0.001907",1.76503791581736,"significant by q value and 1.5 fold difference"
"YIL003W",8.97302591291845,15.8333382295936,"0.000113","0.002088",1.76454836788094,"significant by q value and 1.5 fold difference"
"YJL004C",8.13899022629764,14.3509603792741,"0.000176","0.003043",1.76323597648578,"significant by q value and 1.5 fold difference"
"YKL176C",9.30615003749371,16.3960950653893,"0.000219","0.003541",1.76185586943374,"significant by q value and 1.5 fold difference"
"YGL059W",4.57444514534465,8.05559605559107,"0.000185","0.003117",1.76099959659351,"significant by q value and 1.5 fold difference"
"YJL144W",8.77044469382624,15.4276990873398,"0.000233","0.003736",1.75905551268111,"significant by q value and 1.5 fold difference"
"YOL075C",8.03386929101599,14.1162089372634,"0.000271","0.004235",1.75708720492243,"significant by q value and 1.5 fold difference"
"YBR278W",7.93945008199972,13.9448654429474,"0.000202","0.003305",1.75640192946904,"significant by q value and 1.5 fold difference"
"YDR022C",8.92997467517246,15.6661632459124,"0.000178","0.003062",1.75433456597231,"significant by q value and 1.5 fold difference"
"YDR306C",5.51853911142923,9.67623012288517,"0.000109","0.002031",1.75340428463125,"significant by q value and 1.5 fold difference"
"YGR062C",5.76802869912527,10.100736395277,"0.000293","0.004469",1.75115917797163,"significant by q value and 1.5 fold difference"
"YLR227C",6.83989035286317,11.9709768716651,"0.000195","0.003241",1.75017087322958,"significant by q value and 1.5 fold difference"
"YJR011C",6.62943529388192,11.589711240931,"0.000185","0.003117",1.74821998061083,"significant by q value and 1.5 fold difference"
"YGL082W",7.93286583635688,13.8422966343221,"0.000137","0.002438",1.74493013242224,"significant by q value and 1.5 fold difference"
"YPL095C",7.12626379060342,12.4218527650162,"0.000115","0.002106",1.74310874955197,"significant by q value and 1.5 fold difference"
"YER186C",11.2930751712732,19.6642295775144,"0.000198","0.003269",1.74126438364064,"significant by q value and 1.5 fold difference"
"YGR169C",5.5698170534454,9.68724844892206,"0.000168","0.002938",1.73923997071496,"significant by q value and 1.5 fold difference"
"YGR042W",6.99991460050491,12.1121428591728,"0.000288","0.004464",1.7303272326064,"significant by q value and 1.5 fold difference"
"YHR153C",13.3128761718058,23.0268946058636,"0.000335","0.004996",1.72967090722516,"significant by q value and 1.5 fold difference"
"YLR152C",7.62661315576383,13.1900242146551,"0.000552","0.007612",1.7294733514426,"significant by q value and 1.5 fold difference"
"YHL020C",4.25713983190628,7.36114616099744,"0.00031","0.004702",1.72912952161621,"significant by q value and 1.5 fold difference"
"YPL019C",9.52361611033775,16.4636980601906,"0.000292","0.004469",1.72872340395152,"significant by q value and 1.5 fold difference"
"YLR119W",7.46443945790646,12.8910962303329,"0.000358","0.005274",1.72700124410259,"significant by q value and 1.5 fold difference"
"YGR149W",8.44541511342062,14.5784935859128,"0.000392","0.005745",1.72620213336182,"significant by q value and 1.5 fold difference"
"YPL002C",7.31553322961079,12.6060223112722,"0.000194","0.003241",1.72318570849317,"significant by q value and 1.5 fold difference"
"YOR303W",5.94295770626267,10.2301512053496,"0.000242","0.003866",1.72139054507642,"significant by q value and 1.5 fold difference"
"YNL004W",6.97741229092459,12.0088297067848,"0.000397","0.005781",1.72110077577105,"significant by q value and 1.5 fold difference"
"YBL060W",5.25360953015237,9.04087836860838,"0.000253","0.004021",1.72088890822957,"significant by q value and 1.5 fold difference"
"YJL044C",9.31554127996886,16.0261614541609,"0.000255","0.004028",1.72036825048715,"significant by q value and 1.5 fold difference"
"YNL032W",6.42526269328652,11.036142909176,"0.000265","0.004165",1.71761738562179,"significant by q value and 1.5 fold difference"
"YPR070W",5.80696615775736,9.95514830997462,"0.000317","0.004777",1.71434584592435,"significant by q value and 1.5 fold difference"
"YIL107C",7.6864735113936,13.1649501856388,"0.000214","0.003471",1.71274254261392,"significant by q value and 1.5 fold difference"
"YPL193W",7.12072553081511,12.1843804415491,"0.00035","0.005173",1.71111502456048,"significant by q value and 1.5 fold difference"
"YNL224C",6.38228861721924,10.9139394955348,"0.000433","0.006163",1.71003540424187,"significant by q value and 1.5 fold difference"
"YPL120W",5.84937851415012,9.99661519223895,"0.000291","0.004469",1.70900466913815,"significant by q value and 1.5 fold difference"
"YML054C",5.85401644233954,9.98946001473314,"0.000514","0.00715",1.70642841767299,"significant by q value and 1.5 fold difference"
"YMR030W",4.55575406303885,7.7586806615944,"0.000336","0.004996",1.70305081315542,"significant by q value and 1.5 fold difference"
"YOL082W",10.4217812607991,17.7334835387109,"0.000632","0.008462",1.70157894269133,"significant by q value and 1.5 fold difference"
"YLR097C",10.1206623986597,17.1949197806537,"0.000416","0.005965",1.69899153863001,"significant by q value and 1.5 fold difference"
"YPL054W",6.30644359247158,10.7052384065052,"0.000603","0.008156",1.69750799313971,"significant by q value and 1.5 fold difference"
"YJR082C",10.4583260461128,17.6793076751377,"0.000614","0.008255",1.69045290777761,"significant by q value and 1.5 fold difference"
"YDR181C",5.49492832024796,9.28249990511699,"0.000742","0.009711",1.68928498501289,"significant by q value and 1.5 fold difference"
"YOL128C",5.81866700493643,9.82665553739611,"0.000595","0.008083",1.68881558766972,"significant by q value and 1.5 fold difference"
"YCL002C",11.339618326852,19.041949883909,"0.000434","0.006163",1.67924081173156,"significant by q value and 1.5 fold difference"
"YOR302W",6.09470555136098,10.2317200293415,"0.000453","0.006363",1.67878824384825,"significant by q value and 1.5 fold difference"
"YBL106C",9.47104695078159,15.8923776033019,"0.000183","0.003113",1.67799586317016,"significant by q value and 1.5 fold difference"
"YPR071W",6.91581485550987,11.5599410044773,"0.000577","0.007911",1.67152262546002,"significant by q value and 1.5 fold difference"
"YJL091C",10.3775802999662,17.3367498112912,"0.000592","0.008082",1.67059654660997,"significant by q value and 1.5 fold difference"
"YNL173C",9.37285968055472,15.6422039145672,"0.001155","0.013949",1.66888275805719,"significant by q value and 1.5 fold difference"
"YNR033W",6.824922397914,11.3777771878083,"0.000406","0.005884",1.66709253592185,"significant by q value and 1.5 fold difference"
"YMR211W",5.6709032965257,9.43879246877263,"0.00045","0.006356",1.66442486764945,"significant by q value and 1.5 fold difference"
"YGR129W",4.92449173022441,8.1838263175424,"0.000318","0.004777",1.66186213032171,"significant by q value and 1.5 fold difference"
"YOR307C",5.84874105908725,9.71030523521526,"0.000641","0.00854",1.66023852605481,"significant by q value and 1.5 fold difference"
"YOR385W",7.01894178950596,11.6355089336582,"0.00041","0.005914",1.65772979497486,"significant by q value and 1.5 fold difference"
"YDR325W",7.44021679439305,12.3272468302853,"0.000776","0.010012",1.65683973611832,"significant by q value and 1.5 fold difference"
"YPL247C",8.61072389515289,14.2553745523574,"0.00129","0.015252",1.6555372958111,"significant by q value and 1.5 fold difference"
"YER073W",4.05552370895047,6.71099439354224,"0.001054","0.012887",1.65477873516833,"significant by q value and 1.5 fold difference"
"YFR005C",7.16680518798842,11.8573343688774,"0.000724","0.009513",1.65447979369529,"significant by q value and 1.5 fold difference"
"YHR199C",8.39911832366538,13.8959255260275,"0.000782","0.010044",1.65445050189069,"significant by q value and 1.5 fold difference"
"YDR210W",16.4729697042706,27.2423187212711,"0.000649","0.008568",1.65375880672011,"significant by q value and 1.5 fold difference"
"YMR014W",5.73173808717593,9.47618315224777,"0.000792","0.010127",1.65328265320594,"significant by q value and 1.5 fold difference"
"YPR141C",4.32033458870872,7.13067781436669,"0.000543","0.007514",1.65049203202985,"significant by q value and 1.5 fold difference"
"YGR127W",6.3265980764519,10.4299042349447,"0.000468","0.006553",1.6485801862087,"significant by q value and 1.5 fold difference"
"YPL213W",5.2111477856118,8.57808434431064,"0.000889","0.011112",1.6461026816386,"significant by q value and 1.5 fold difference"
"YOR372C",4.36460074530302,7.17860519379933,"0.000772","0.010008",1.64473353067279,"significant by q value and 1.5 fold difference"
"YGL238W",9.3266706885566,15.3378061517836,"0.000814","0.01036",1.64451031498329,"significant by q value and 1.5 fold difference"
"YOR022C",8.30649850875678,13.6593063878343,"0.001808","0.019209",1.6444120676642,"significant by q value and 1.5 fold difference"
"YPR009W",6.62697250373877,10.8690820006324,"0.000857","0.010814",1.64012782526264,"significant by q value and 1.5 fold difference"
"YNL169C",8.67867507154051,14.2282026220098,"0.000828","0.01049",1.63944409771343,"significant by q value and 1.5 fold difference"
"YOL002C",6.829402637468,11.1621342853455,"0.000645","0.008563",1.63442322526233,"significant by q value and 1.5 fold difference"
"YPR025C",6.44325091652947,10.5165384913344,"0.002737","0.026943",1.63217894624519,"significant by q value and 1.5 fold difference"
"YBR168W",7.07722800157919,11.534003234691,"0.001278","0.015168",1.62973458423515,"significant by q value and 1.5 fold difference"
"YPL137C",5.2493546945431,8.54115961560811,"0.000884","0.011107",1.62708753982408,"significant by q value and 1.5 fold difference"
"YJR008W",9.41587939868902,15.3145097057868,"0.001127","0.013668",1.62645559244515,"significant by q value and 1.5 fold difference"
"YGR036C",6.13388003537269,9.97126914572839,"0.00105","0.012887",1.62560550389417,"significant by q value and 1.5 fold difference"
"YLR164W",7.26587707593839,11.8052084668235,"0.001517","0.017281",1.62474651627641,"significant by q value and 1.5 fold difference"
"YNL294C",8.22047317619664,13.3492398277043,"0.00174","0.01884",1.62390163456267,"significant by q value and 1.5 fold difference"
"YGL142C",8.99917388047186,14.6074632584032,"0.001584","0.017694",1.62320046844536,"significant by q value and 1.5 fold difference"
"YGR150C",6.89180776105282,11.1823506031424,"0.001474","0.016934",1.62255695324765,"significant by q value and 1.5 fold difference"
"YDL098C",7.1093628005117,11.5243055734987,"0.001663","0.01836",1.62100400512254,"significant by q value and 1.5 fold difference"
"YOR111W",9.56481472760748,15.4840685141769,"0.00132","0.01541",1.61885712950449,"significant by q value and 1.5 fold difference"
"YKL143W",7.357007388107,11.8911288164251,"0.002243","0.023134",1.61629969757102,"significant by q value and 1.5 fold difference"
"YJL197W",5.73089511584368,9.25502289017281,"0.001487","0.017012",1.61493496270527,"significant by q value and 1.5 fold difference"
"YNL024C-A",13.4914983443758,21.7795420305337,"0.001578","0.017689",1.61431602885034,"significant by q value and 1.5 fold difference"
"YAL001C",10.8061160423605,17.4405539943791,"0.001181","0.014198",1.61395212914717,"significant by q value and 1.5 fold difference"
"YER096W",9.24809425332478,14.9223244401654,"0.002784","0.027317",1.61355669951143,"significant by q value and 1.5 fold difference"
"YIL009C-A",12.127673974987,19.5415197002697,"0.001405","0.016204",1.61131637777974,"significant by q value and 1.5 fold difference"
"YGL163C",7.27216418626868,11.7172994274729,"0.002001","0.020938",1.61125342158769,"significant by q value and 1.5 fold difference"
"YNL056W",8.02218418724962,12.9124900328707,"0.001318","0.01541",1.60959780173007,"significant by q value and 1.5 fold difference"
"YLR189C",8.59426301923731,13.8273714123732,"0.000756","0.009848",1.60890717231043,"significant by q value and 1.5 fold difference"
"YGR222W",8.49656730293417,13.657039960043,"0.00156","0.017566",1.60735971047116,"significant by q value and 1.5 fold difference"
"YIL049W",8.13114107390337,13.0682168236713,"0.002824","0.027614",1.60718116988688,"significant by q value and 1.5 fold difference"
"YFR030W",12.3847023085264,19.8728472240118,"0.001614","0.01796",1.60462857555568,"significant by q value and 1.5 fold difference"
"YOR058C",4.88364596015244,7.8331848493396,"0.002447","0.024825",1.6039624725571,"significant by q value and 1.5 fold difference"
"YIL158W",5.57451779539073,8.94067136165905,"0.003","0.029229",1.60384659083008,"significant by q value and 1.5 fold difference"
"YDR473C",5.87739812691964,9.42457258013454,"0.001307","0.015392",1.60352801981682,"significant by q value and 1.5 fold difference"
"YHR078W",9.78180426721155,15.6852742791175,"0.001225","0.014663",1.60351545079411,"significant by q value and 1.5 fold difference"
"YCR027C",6.39532636163336,10.2382315274712,"0.002417","0.024658",1.60089273768608,"significant by q value and 1.5 fold difference"
"YOL100W",5.24456203335864,8.39206197457405,"0.000895","0.011146",1.60014543086637,"significant by q value and 1.5 fold difference"
"YNR010W",5.5861005847129,8.93712359025413,"0.001649","0.018268",1.5998859051539,"significant by q value and 1.5 fold difference"
"YGL159W",7.30317458335887,11.669337355826,"0.001081","0.013171",1.59784450209036,"significant by q value and 1.5 fold difference"
"YLR224W",5.1715599958771,8.25211328812986,"0.001386","0.016053",1.59567196256229,"significant by q value and 1.5 fold difference"
"YDR329C",7.0250662433194,11.2086724145264,"0.001549","0.017506",1.59552551197442,"significant by q value and 1.5 fold difference"
"YGR029W",14.3005028397102,22.8155872696342,"0.002056","0.021435",1.59543951183863,"significant by q value and 1.5 fold difference"
"YEL025C",10.3133134144665,16.4340577645849,"0.001703","0.018719",1.59347991320935,"significant by q value and 1.5 fold difference"
"YEL065W",5.70309713185455,9.0874647335535,"0.001848","0.019488",1.59342626005712,"significant by q value and 1.5 fold difference"
